instances,row_original,feature_kDN,feature_DS,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
97,96,0.5,0.5185185185185186,0.3272727272727272,0.5060737875486852,0.5060737875486852,0.0,0.4898338137893694,0.9966996699669968,0.9998602000052584,0.0,1.0,0.6673542384486566,0.6678177198330121,0.6,1.0,0.0005914055854958,0.4963237411070306,0.505220403287882,0.4
98,97,0.5,0.4074074074074074,0.2545454545454545,0.493928245679416,0.493928245679416,1.0,0.5182131319641199,0.9983498349834984,0.9997830587802188,0.0,1.0,0.6674214883718899,0.6681646461603,0.6,1.0,0.9994020999458336,0.5121263657300906,0.4948028625935781,0.52
99,98,0.3,0.4444444444444444,0.9454545454545454,0.4939225243620098,0.4939225243620098,0.2,0.4495065077248352,0.995049504950495,0.999998176374163,0.0016501650165016,0.99009900990099,0.6666746435433413,0.6666794796273595,0.6,1.0,0.9987385491712578,0.5119785609998289,0.521588751284664,0.79
100,99,0.3,0.7037037037037037,0.9636363636363636,0.4939225429987143,0.4939225429987143,0.0,0.4549926406741692,0.9933993399339934,0.9999959498909778,0.0,1.0,0.6666731579897913,0.6666848055218547,0.8,1.0,0.9994195476470588,0.5070804365611703,0.4947176243997804,0.62
101,100,0.5,0.6666666666666667,0.0727272727272727,0.4939486848424244,0.4939486848424244,1.0,0.533210954787011,0.9983498349834984,0.9993111818483044,0.0,1.0,0.6704560588979471,0.6723182648381827,0.4,0.0,0.9961690966507998,0.5274521645936844,0.5,0.54
102,101,0.4,0.6296296296296297,0.7818181818181819,0.5060773846441682,0.5060773846441682,1.0,0.5261883398646583,0.9983498349834984,0.9999937013046872,0.0,1.0,0.6666918887802814,0.6667111952264336,0.4,0.0,2.2116531184418143e-05,0.4900850436849179,0.4865632833256416,0.58
103,102,0.2,0.6296296296296297,0.4181818181818181,0.4939259087768295,0.4939259087768295,0.0,0.4396460871974659,0.9933993399339934,0.9998680223508144,0.0,0.9966996699669968,0.6672198963429556,0.6674869515298871,0.6,0.0,0.0015103870208804,0.5049438037090264,0.4873233801255431,0.63
104,103,0.4,0.4814814814814815,0.5272727272727272,0.4939234135453035,0.4939234135453035,0.5,0.4220371369866464,0.9966996699669968,0.9999744059619948,0.0016501650165016,0.9966996699669968,0.6668388468239831,0.6668979618808668,0.6,1.0,0.996710267827892,0.5065784056414686,0.5,0.76
105,104,0.4,0.3703703703703703,0.109090909090909,0.5081192653128113,0.5081192653128113,0.0,0.4838923182577272,0.9966996699669968,0.9859851713973558,0.0,0.9983498349834984,0.7190778871650193,0.7702762144784389,0.4,0.0,0.1193205710658112,0.531353083768811,0.4382454422960173,0.7
106,105,0.6,0.7037037037037037,0.2545454545454545,0.4943762354727395,0.4943762354727395,0.5,0.5512026231672631,0.9983498349834984,0.9957791223601552,0.0,0.9983498349834984,0.6882113354408089,0.7016824990104267,0.4,0.0,0.986850190610149,0.5795394250083168,0.5,0.47
107,106,0.3,0.2962962962962963,0.4727272727272727,0.4939250560455089,0.4939250560455089,0.25,0.5545599574838693,0.9983498349834984,0.9999582416980868,0.0066006600660066,0.9933993399339934,0.66717679254957,0.6672926638460283,0.6,1.0,0.9966755999909384,0.5066380388604017,0.5,0.7
108,107,0.5,0.6296296296296297,0.0909090909090909,0.4925304668938768,0.4925304668938768,1.0,0.5023520850841068,0.9983498349834984,0.9846250692390331,0.0,1.0,0.7352550612942653,0.7788646616009839,0.6,0.0,0.9884446389458348,0.8496144874219858,0.5,0.42
109,108,0.6,1.0,0.1636363636363636,0.5059326860604156,0.5059326860604156,0.0,0.4051705621011598,0.9966996699669968,0.9975733112203288,0.0,0.9983498349834984,0.6814588672518314,0.689595053953335,0.6,0.0,4.373760645787747e-05,0.5165463675823786,0.4874249616686998,0.55
110,109,0.6,0.5555555555555556,0.1454545454545454,0.5058537309571581,0.5058537309571581,1.0,0.5380336699150476,0.9983498349834984,0.9971436953719428,0.0049504950495049,1.0,0.6857252693493681,0.6936199361732824,0.2,1.0,0.0059737856889433,0.4834599614097015,0.5295560097156836,0.34
111,110,0.4,0.7037037037037037,0.2181818181818181,0.4885351106450576,0.4885351106450576,0.0,0.4401600125475473,0.9966996699669968,0.971532317395228,0.0,0.9966996699669968,0.8333623972587871,0.9291283561762752,0.4,0.0,0.9999999994873576,0.6509109996070295,0.4925061210512786,0.7
112,111,0.4,0.962962962962963,1.0,0.4939224750631197,0.4939224750631197,1.0,0.5096031876991588,0.9983498349834984,0.9999993539484398,0.0,1.0,0.6666655715882531,0.6666674814055455,0.4,0.0,0.9967301323183992,0.5062673331871153,0.5,0.4
113,112,0.5,0.7037037037037037,0.6363636363636364,0.5060769184625467,0.5060769184625467,0.0,0.4909355865476935,0.995049504950495,0.9999735867045684,0.0,1.0,0.6667774571921598,0.6668617095130637,0.8,0.0,2.2148041059015155e-05,0.4909123804393646,0.4865800199008023,0.61
114,113,0.7,0.925925925925926,0.7818181818181819,0.5060773363399586,0.5060773363399586,0.6666666666666666,0.5316963552513112,0.9983498349834984,0.9999956462887992,0.0115511551155115,0.995049504950495,0.6667047392080935,0.6667155930607859,0.2,0.0,0.0032738376700111,0.4937846098807562,0.5,0.23
115,114,0.7,1.0,0.8545454545454545,0.5060774086116403,0.5060774086116403,0.4,0.48754280468252,0.9966996699669968,0.9999961962123396,0.0049504950495049,0.995049504950495,0.6666898286385918,0.6666962028509978,0.2,0.0,0.001262555883703,0.4880450129571204,0.4784514012652332,0.21
116,115,0.7,0.7407407407407407,0.109090909090909,0.49396177058802,0.49396177058802,1.0,0.5616005017591168,0.9983498349834984,0.9993622784885664,0.0049504950495049,1.0,0.6717068663371395,0.6743867839387521,0.4,1.0,0.9958845287721724,0.5141671446790408,0.5,0.43
117,116,0.7,0.6296296296296297,0.7818181818181819,0.506077356042467,0.506077356042467,1.0,0.5333846869175448,0.9983498349834984,0.9999937552910168,0.0,1.0,0.6666982236780912,0.6667159974680482,0.6,1.0,0.0012634301145487,0.4881488165773944,0.4784841856827655,0.57
118,117,0.6,0.7037037037037037,0.2545454545454545,0.4943143779909211,0.4943143779909211,0.0,0.4410752240840319,0.9966996699669968,0.9939366940625184,0.0,1.0,0.682279463503975,0.7009121694467524,0.2,0.0,0.9895887926302758,0.6350952922306586,0.4592611856152646,0.47
119,118,0.3,0.5555555555555556,0.9636363636363636,0.5060774676899238,0.5060774676899238,0.0,0.3717245677795722,0.9933993399339934,0.9999982029401135,0.0,0.9933993399339934,0.6666780356375301,0.6666817876495037,0.6,0.0,0.0005804168242969,0.4929994566014886,0.5052824444973194,0.6
120,119,0.5,0.5555555555555556,0.9636363636363636,0.5060774712112776,0.5060774712112776,0.0,0.4315166330386768,0.9917491749174916,0.9999974976321908,0.0,0.9983498349834984,0.6666764700513076,0.6666828402107068,0.8,0.0,2.211091256129365e-05,0.4900812841070617,0.4865604280936768,0.3
121,120,0.3,0.7037037037037037,0.2727272727272727,0.5060720581638471,0.5060720581638471,0.0,0.4660293496008222,0.995049504950495,0.999868956985156,0.0016501650165016,0.9966996699669968,0.6677280908485398,0.6681072184032326,0.6,0.0,0.998552275656084,0.4987897180552036,0.5122502465489323,0.71
122,121,0.6,0.7407407407407407,0.1636363636363636,0.4939372928248698,0.4939372928248698,1.0,0.5023468179753419,0.9983498349834984,0.999537514550112,0.0,1.0,0.6686514196748966,0.6701115505824281,0.4,0.0,0.9999766053263682,0.5147392068132397,0.5131611354444399,0.42
123,122,0.7,0.8148148148148149,0.9818181818181818,0.5060774818943181,0.5060774818943181,0.0,0.4604228828998652,0.995049504950495,0.9999978980341692,0.0,1.0,0.6666745873883174,0.6666808305095753,0.4,0.0,0.0032707792942268,0.4937852320960332,0.5,0.42
124,123,0.5,0.7037037037037037,0.6363636363636364,0.5060769603904249,0.5060769603904249,0.0,0.4516128537110135,0.995049504950495,0.999980910625282,0.0,0.9983498349834984,0.6667721202731796,0.66681628837136,0.4,0.0,0.0032818083617553,0.4940909138457422,0.5,0.36
125,124,0.3,0.3703703703703703,0.109090909090909,0.5045629397975058,0.5045629397975058,0.0,0.4802737059931338,0.9917491749174916,0.980016061053375,0.0,1.0,0.7041159666724329,0.7652080357672447,0.6,1.0,0.3106454384930898,0.7218441044994877,0.4401787571494303,0.56
126,125,0.6,0.925925925925926,0.7090909090909091,0.4939227886229136,0.4939227886229136,1.0,0.5309639668447217,0.9983498349834984,0.9999882002377944,0.0,1.0,0.6667153508101464,0.6667449485081207,0.4,1.0,0.9987341763958448,0.5121519958438716,0.5214324562639335,0.48
127,126,0.4,0.5555555555555556,0.9818181818181818,0.4939225156111978,0.4939225156111978,0.5,0.5534117832006606,0.9983498349834984,0.99999870602681,0.0033003300330033,0.9933993399339934,0.6666745184070935,0.6666770776024181,0.4,0.0,0.0016237231697227,0.503360440832516,0.4866328945952869,0.61
128,127,0.3,0.1111111111111111,0.0727272727272727,0.5059919644668425,0.5059919644668425,0.0,0.4696920118168591,0.995049504950495,0.9977160047135128,0.0,1.0,0.6769957749847585,0.6830305384633545,0.8,1.0,0.0028456592794969,0.5540717316557707,0.5101618302085322,0.88
129,128,0.7,0.7407407407407407,0.3454545454545454,0.5060727813054657,0.5060727813054657,0.6666666666666666,0.5692934130521239,0.9983498349834984,0.9998965675782426,0.0082508250825082,0.9983498349834984,0.6675497379136587,0.6678799738130347,0.4,1.0,0.9985295900219248,0.4985282740154713,0.5124007410896698,0.41
130,129,0.5,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.4350661407008102,0.9966996699669968,0.9052497971478188,0.0,0.9966996699669968,0.6245675115390449,0.8890068196258128,0.6,1.0,4.874792593605665e-60,0.9984549955289788,0.5,0.57
131,130,0.6,0.7037037037037037,0.3090909090909091,0.4939282835305169,0.4939282835305169,0.5,0.570722232341672,0.9983498349834984,0.9998295374990784,0.0,0.9983498349834984,0.6675551462454673,0.6681375113446921,0.4,1.0,0.9994024821674072,0.51090137835153,0.4948026553905071,0.46
132,131,0.5,0.2962962962962963,0.8363636363636363,0.493922617735226,0.493922617735226,0.5,0.4099325202428633,0.9966996699669968,0.999995153176202,0.0016501650165016,0.9983498349834984,0.6666924999421925,0.6667029465805095,0.8,0.0,0.9994193351910085,0.5071016205002485,0.4947189040367278,0.51
133,132,0.9,1.0,0.9818181818181818,0.5060774776685983,0.5060774776685983,1.0,0.573979958130627,0.9983498349834984,0.9999983943807178,0.0099009900990099,1.0,0.6666760145237315,0.6666786996110321,0.0,0.0,2.21105779802274e-05,0.490056859892314,0.4865600811891704,0.09
134,133,0.5,0.4444444444444444,0.2545454545454545,0.506065276866354,0.506065276866354,0.5,0.476810530710468,0.9966996699669968,0.9996003635287845,0.0049504950495049,0.9983498349834984,0.6689043299028483,0.6697265563845896,0.4,0.0,0.0006181250858656,0.4940866674641876,0.5051088337419606,0.49
135,134,0.5,0.7777777777777778,0.5272727272727272,0.5060767667980843,0.5060767667980843,0.0,0.3883775278790624,0.995049504950495,0.999970129385715,0.0,0.9983498349834984,0.6668066422798083,0.6668883058101432,0.6,1.0,0.0012731310685116,0.4884169405352493,0.4788361457148479,0.75
136,135,0.6,0.6296296296296297,0.6,0.506076958818387,0.506076958818387,0.5,0.5297384791929363,0.9983498349834984,0.9999845605075348,0.0049504950495049,0.9966996699669968,0.6667771147253048,0.666821669567823,0.8,1.0,0.9983951083388416,0.497159371356539,0.5132531757306976,0.52
137,136,0.4,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.4440432665961555,0.99009900990099,0.8852655476259496,0.0,0.9983498349834984,0.7160002993341943,0.9862771110715612,0.8,1.0,2.4567354674469925e-37,0.3855186476932067,0.4824454871076876,0.7
138,137,0.5,0.5555555555555556,0.8363636363636363,0.493922599590046,0.493922599590046,0.0,0.4959244258059152,0.9966996699669968,0.9999942522254156,0.0,1.0,0.6666798581991191,0.6667003704969772,0.6,0.0,0.9967275012871376,0.5061562556273254,0.5,0.44
139,138,0.5,0.5555555555555556,0.9818181818181818,0.4939225104775773,0.4939225104775773,1.0,0.5245402612566278,0.9983498349834984,0.999998275235054,0.0,1.0,0.6666715850316147,0.6666760773021978,0.2,0.0,0.9994196445352106,0.5070536208006476,0.4947171380971337,0.43
140,139,0.5,1.0,0.9454545454545454,0.493922507204142,0.493922507204142,1.0,0.5090924669442057,0.9983498349834984,0.999998164875013,0.0,1.0,0.6666697599330297,0.6666757140421172,0.6,0.0,0.9967294527455588,0.5062872298721549,0.5,0.53
141,140,0.8,0.6296296296296297,0.0909090909090909,0.4947290661020697,0.4947290661020697,0.0,0.4821345779137713,0.9966996699669968,0.9860343350037788,0.0,1.0,0.7324232703460968,0.7770167787131816,0.2,1.0,0.9945188322030124,0.8144881581983084,0.5,0.43
142,141,0.3,0.1111111111111111,0.0727272727272727,0.5059951825600043,0.5059951825600043,0.6666666666666666,0.4448582149546273,0.9966996699669968,0.9982524607973332,0.0033003300330033,0.995049504950495,0.6768376368090613,0.6813609949839665,0.6,0.0,0.9993681204347052,0.5317060894463195,0.5,0.78
143,142,0.7,0.6666666666666667,0.1272727272727272,0.5110222695135386,0.5110222695135386,1.0,0.514072831933547,0.9983498349834984,0.9754106521275814,0.0,1.0,0.7218218537759136,0.8041391129505658,0.2,0.0,0.0138292490836995,0.9277188250739176,0.4631859141810394,0.41
144,143,0.6,0.5925925925925926,0.8909090909090909,0.4939224978302453,0.4939224978302453,0.6666666666666666,0.5497187849279918,0.9983498349834984,0.9999992741454544,0.0066006600660066,0.9983498349834984,0.666670646428335,0.6666725832783432,0.4,1.0,0.9994196832542884,0.5070457069233666,0.494716935729528,0.51
145,144,0.6,0.5925925925925926,0.8909090909090909,0.4939224984613168,0.4939224984613168,0.0,0.4607402612785509,0.995049504950495,0.999998851816434,0.0,1.0,0.6666704944416921,0.6666732594692217,0.6,0.0,0.999977891130576,0.5099909308056854,0.5134408127767877,0.55
146,145,0.3,0.925925925925926,0.5454545454545454,0.5060764249035679,0.5060764249035679,0.0,0.4925291574309008,0.9966996699669968,0.9999681425043544,0.0,1.0,0.6668811427416708,0.6669560131316086,0.8,0.0,2.2187111024128604e-05,0.4907431472759651,0.4865927565872962,0.5
147,146,0.7,0.925925925925926,0.8545454545454545,0.4939225717659461,0.4939225717659461,1.0,0.5201280125240286,0.9983498349834984,0.999994849894869,0.0,1.0,0.6666753164013024,0.6666942518044549,0.4,0.0,0.9967280897397104,0.5064177702755372,0.5,0.59
148,147,0.6,0.7777777777777778,0.5272727272727272,0.5060764880067525,0.5060764880067525,1.0,0.524565221579189,0.9983498349834984,0.9999624547795812,0.0,1.0,0.6668591302480918,0.6669923992689841,0.2,0.0,0.9984116491379276,0.4965182334124755,0.513156351050569,0.22
149,148,0.4,0.6296296296296297,0.4181818181818181,0.4939256845156079,0.4939256845156079,0.0,0.4835171347221904,0.995049504950495,0.9999001494930052,0.0,0.9966996699669968,0.6671917956330268,0.667478421318386,0.6,1.0,0.9994103262736496,0.5075682737456215,0.4947682227788784,0.64
150,149,0.4,0.5555555555555556,0.9818181818181818,0.4939225079512315,0.4939225079512315,0.5,0.4927190571719476,0.9966996699669968,0.9999988012684212,0.0016501650165016,0.9966996699669968,0.6666719707689707,0.6666753866043174,0.4,1.0,0.9994196533187422,0.5070530461458056,0.4947170964662281,0.51
151,150,0.5,0.6666666666666667,0.8363636363636363,0.4939225749103414,0.4939225749103414,0.0,0.4595706400426482,0.9966996699669968,0.9999947860491718,0.0,1.0,0.6666751689457762,0.6666941975468288,0.6,1.0,0.9987377264104174,0.5120432635291338,0.5215600994292618,0.64
152,151,0.6,0.962962962962963,0.2727272727272727,0.5060670817790747,0.5060670817790747,1.0,0.5121028177888638,0.9983498349834984,0.9996849673843592,0.0,1.0,0.6685533221642198,0.6695824273492114,0.6,0.0,0.9986807471501696,0.5067572125203297,0.5113075368066144,0.56
153,152,0.5,0.0,0.5454545454545454,0.4939242057604689,0.4939242057604689,0.0,0.4296662832349459,0.9966996699669968,0.9999577769970642,0.0,0.9983498349834984,0.6669690500557175,0.6670836658360699,0.4,1.0,0.9987107318244718,0.5126646661579084,0.5206083402753308,0.63
154,153,0.5,0.2962962962962963,0.8363636363636363,0.4939226572993025,0.4939226572993025,0.8,0.4982474689354427,0.9966996699669968,0.999994974407578,0.0049504950495049,0.9983498349834984,0.6667008999453503,0.6667115797639619,0.4,0.0,0.9987363513972196,0.5120163637733268,0.5215091554654947,0.24
155,154,0.4,0.5925925925925926,0.3818181818181818,0.4939267429238694,0.4939267429238694,0.0,0.4667715008946386,0.9933993399339934,0.9998154424902056,0.0,1.0,0.6671070123198497,0.6677195996886417,0.6,1.0,0.999977547530352,0.5158241160994839,0.5133521685196148,0.72
156,155,0.5,0.5925925925925926,0.2363636363636363,0.5055726361736346,0.5055726361736346,0.0,0.4599263063159492,0.995049504950495,0.9946400812066511,0.0,1.0,0.6931251490943594,0.7073298075549094,0.8,0.0,0.0137725956673473,0.5781338219861065,0.54582053124728,0.65
157,156,0.6,0.7407407407407407,0.2363636363636363,0.4951296874791038,0.4951296874791038,0.0,0.4958289209643504,0.9966996699669968,0.9941650127732496,0.0,1.0,0.6999527042553042,0.7163818815899287,0.4,0.0,0.9922083638173222,0.5806100546972905,0.4947996001477406,0.51
158,157,0.5,0.962962962962963,0.1818181818181818,0.4939736498943341,0.4939736498943341,1.0,0.585286435569568,0.9983498349834984,0.9988584985999378,0.0033003300330033,1.0,0.6730380953028097,0.676593792301188,0.4,1.0,0.9999721252428464,0.5378335797066076,0.5128784272006828,0.34
159,158,0.5,0.5925925925925926,0.6727272727272727,0.4939228568699749,0.4939228568699749,1.0,0.5258267310203639,0.9983498349834984,0.9999886911307858,0.0,1.0,0.6667200912268221,0.6667657938541555,0.4,1.0,0.9994186264869956,0.5072582425230234,0.4947227456788858,0.58
160,159,0.3,0.4074074074074074,0.1818181818181818,0.4941509626381508,0.4941509626381508,0.0,0.4529942136227893,0.9917491749174916,0.994946906297766,0.0,1.0,0.6784400764088819,0.6945967496913219,0.6,0.0,0.0004202678462059,0.6089689850113146,0.5,0.56
161,160,0.3,0.5555555555555556,0.9636363636363636,0.5060774668558824,0.5060774668558824,1.0,0.530755347763018,0.9983498349834984,0.999997898889273,0.0,1.0,0.6666776567599677,0.6666831874861621,0.8,0.0,2.2111297476586972e-05,0.4900518818935529,0.4865601389082871,0.38
162,161,0.6,0.6666666666666667,0.2,0.5114648880939189,0.5114648880939189,0.5,0.4900310652207614,0.9966996699669968,0.9763855645385804,0.0066006600660066,0.995049504950495,0.811581427043391,0.9078464945865434,0.2,0.0,3.6849345636800302e-09,0.8291457899540069,0.4571712068384889,0.23
163,162,0.4,0.5925925925925926,0.6727272727272727,0.4939228408668794,0.4939228408668794,0.3333333333333333,0.5937142192185847,0.9983498349834984,0.9999932755564056,0.0016501650165016,0.9966996699669968,0.666736760509202,0.6667570724050224,0.6,1.0,0.0016120012058324,0.5034565574257368,0.486702329821874,0.63
164,163,0.2,0.1111111111111111,0.0727272727272727,0.505967069203958,0.505967069203958,0.0,0.456749895588717,0.9966996699669968,0.9972386792156616,0.0,0.9966996699669968,0.6785216467616589,0.6859303375982341,0.8,1.0,0.0009940183751283,0.5373369030145618,0.5,0.8
165,164,0.6,0.7037037037037037,0.6181818181818182,0.493922947182799,0.493922947182799,0.75,0.6052535453331434,0.9983498349834984,0.9999898519102052,0.0066006600660066,0.9966996699669968,0.6667570726777623,0.666783023231754,0.4,0.0,0.0016082067007674,0.5033235116323382,0.4867261743880566,0.47
166,165,0.5,0.4814814814814815,0.1818181818181818,0.4885351064153287,0.4885351064153287,0.0,0.4902459608932811,0.9966996699669968,0.9722173504973756,0.0,0.9983498349834984,0.8527050584473077,0.9326988838173396,0.6,1.0,0.9999999999941735,0.8808182252990177,0.4943405609985802,0.47
