instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
78,77,1,0.3619321737376634,1,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,1.0,0.6760563380281691,0.6832724373480723,0.7027027027027026,0.6,0.5,0.8185996404580838,0.6108696216211734,0.8005488066058737,0.498388888888889
79,78,1,0.3619321737376634,1,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,0.9929824561403509,0.6760563380281691,0.6832724373480723,0.7027027027027026,0.6,0.5,0.8185996404580838,0.6108696216211734,0.8005488066058737,0.498388888888889
80,79,1,0.3270882204685111,0,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,0.9947368421052633,0.6760563380281691,0.6832724373480723,0.7027027027027026,0.6,0.6,0.8144142969573019,0.6266404071446525,0.7976897826107882,0.5987261904761906
81,80,2,0.7223262210189475,6,0.5,0.98,0.3949579831932773,1.0,0.7894736842105263,0.7413832134893015,0.7413832134893015,0.5,0.5215686274509803,0.99438202247191,0.9868109563049496,0.0,1.0,0.7226890756302521,0.742180774748924,0.7804878048780488,0.4,0.0,0.1573277725961746,0.3625344085892343,0.3381804927009059,0.408
82,81,1,0.1709351818113119,0,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0056179775280898,0.9947368421052633,0.6991869918699187,0.7098845562260196,0.7384615384615385,0.8,1.0,0.8148857729592163,0.6197623261624028,0.7697408100105085,0.97
83,82,1,0.2240779217713181,0,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0,0.9929824561403509,0.6991869918699187,0.7098845562260196,0.7384615384615385,0.8,0.8,0.8671007472699711,0.6284728159822826,0.7476096997706317,0.8123492063492063
84,83,1,0.2973097330830875,0,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0,0.9929824561403509,0.6991869918699187,0.7098845562260196,0.7384615384615385,0.6,0.75,0.8281963750903732,0.6149908699680706,0.7020019754906499,0.720952380952381
85,84,2,0.5222209512084832,4,0.6,0.96,0.3949579831932773,1.0,0.8421052631578947,0.7389335862233216,0.7389335862233216,0.25,0.0,0.9887640449438202,1.0,0.0,1.0,0.7027027027027026,0.7404100439992763,0.8135593220338984,0.6,0.5,0.2779426137621021,0.3880815433420467,0.5423168023116175,0.5583333333333333
86,85,1,0.6012878764491254,3,0.5,0.96,0.6050420168067228,1.0,0.8421052631578947,0.2610664137766784,0.2610664137766784,0.0,0.999999999999808,0.9982456140350876,1.0,0.0112359550561797,1.0,0.7027027027027026,0.7404100439992763,0.8135593220338984,0.2,0.0,0.837784410257526,0.6270295196728817,0.6657921447081734,0.0616666666666666
87,86,1,0.3759196991407494,1,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9912280701754386,1.0,0.0,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.4,0.5714285714285714,0.771894991238802,0.6532791480067495,0.7780578601601462,0.5698212343212343
88,87,1,0.2823905291387212,0,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0168539325842696,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.6,0.7142857142857143,0.8196548836913821,0.6724007504552876,0.7963148107346226,0.7030006660006659
89,88,1,0.3759196991407494,1,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9912280701754386,1.0,0.0,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.4,0.5714285714285714,0.771894991238802,0.6532791480067495,0.7780578601601462,0.5698212343212343
90,89,2,0.3932767502166303,3,0.3,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7203854989343407,0.7203854989343407,0.0,0.3333333333333333,0.9719101123595506,0.9740809309706426,0.0,0.9887640449438202,0.7027027027027026,0.7594132594132594,0.8648648648648649,0.8,1.0,0.2252667221058066,0.3726162767792269,0.4471231664818514,0.7953333333333333
91,90,2,0.7176094708612788,6,0.7,0.84,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7595011019042652,0.7595011019042652,1.0,0.0,0.99438202247191,1.0,0.0105263157894736,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.4,0.2857142857142857,0.1803451163086176,0.3275992495447124,0.2036851892653774,0.2969993339993338
92,91,1,0.2981536562470102,0,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.6,0.6666666666666666,0.8278223910627408,0.6578906769185605,0.8003334427550861,0.658364885114885
93,92,1,0.2718006342422562,0,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.8,0.625,0.8658843071180566,0.6689412401076902,0.8010273794774484,0.6083432678432678
94,93,1,0.2981536562470102,0,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428,0.6,0.6666666666666666,0.8278223910627408,0.6578906769185605,0.8003334427550861,0.658364885114885
95,94,1,0.1525848672069848,0,0.0,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.3100716213879264,0.3100716213879264,0.0,0.4020169216306298,0.9789473684210528,0.9111891289502878,0.0,1.0,0.7804878048780488,0.8303581048042896,0.9629629629629632,1.0,1.0,0.7404872518732761,0.6960371538027739,0.727966391082042,0.92
96,95,1,0.5822661905373321,3,0.5,0.98,0.6050420168067228,1.0,0.7894736842105263,0.2782474513718965,0.2782474513718965,0.5,0.536231884057971,0.9982456140350876,0.9880748969482483,0.0056179775280898,0.9982456140350876,0.7350427350427351,0.7566254837441279,0.8135593220338984,0.2,0.0,0.809826873250938,0.6308719682599542,0.6283706819317816,0.2373333333333333
97,96,1,0.4199774893604997,2,0.4,0.86,0.2816901408450704,1.0,0.4210526315789473,0.5371382618029066,0.5371382618029066,0.0,0.3853083132229341,0.9912280701754386,0.902295543827626,0.0,0.9947368421052633,0.7222222222222222,0.8056727064459024,0.8865979381443299,0.4,1.0,0.0208213245425186,0.6153430200070344,0.7539707192874491,0.69
98,97,2,0.5530226275939314,5,0.5,1.0,0.3949579831932773,1.0,0.7894736842105263,0.6610545808765462,0.6610545808765462,1.0,0.7474226804123711,0.99438202247191,0.9910413393024796,0.0035087719298245,1.0,0.7428571428571428,0.7884674813878353,0.8888888888888888,0.4,1.0,0.3163556907792759,0.3824608116681465,0.4037143986556556,0.1793333333333333
99,98,2,0.7228663564454916,5,0.6,1.0,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7615435888482297,0.7615435888482297,0.5,0.5647058823529412,0.99438202247191,0.9925048575798916,0.0035087719298245,1.0,0.6991869918699187,0.717125963467427,0.7428571428571428,0.6,0.0,0.1831165915910004,0.3440685588298924,0.2264738537633011,0.3091428571428571
100,99,2,0.7377876517985347,6,0.5,0.98,0.3949579831932773,1.0,0.8421052631578947,0.7270414225607672,0.7270414225607672,1.0,0.6942221569635122,0.99438202247191,0.9905995522091616,0.0035087719298245,1.0,0.7350427350427351,0.7586978381096028,0.8,0.4,0.0,0.2103298398953796,0.3575736429492702,0.4653706063641422,0.14
101,100,2,0.4115231692960713,3,0.2,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6953185475334931,0.6953185475334931,0.0,0.3746478873239436,0.9775280898876404,0.9740446285408872,0.0,0.99438202247191,0.7428571428571428,0.7739130434782607,0.8571428571428572,0.8,1.0,0.2871710128254478,0.3600188491475492,0.346171122250574,0.7375
102,101,2,0.659781453287124,5,0.8,1.0,0.7183098591549295,1.0,0.4210526315789473,0.5193455572197678,0.5193455572197678,0.5,0.5,0.9887640449438202,0.9406013199706672,0.0035087719298245,0.99438202247191,0.7027027027027026,0.7819207966748951,0.8190476190476191,0.4,0.0,0.6625988676908595,0.3511878646358664,0.2075245479505299,0.42
103,102,1,0.5795248888266347,3,0.7,0.98,0.6050420168067228,1.0,0.6842105263157895,0.3379337514804332,0.3379337514804332,0.6666666666666666,0.75,0.9982456140350876,0.9898855781622212,0.0112359550561797,1.0,0.7428571428571428,0.7926603535052358,0.9056603773584908,0.4,0.0,0.6743838382511831,0.6353032643336713,0.5364968977886713,0.2766666666666666
104,103,1,0.189101299682482,0,0.3,0.96,0.6050420168067228,1.0,0.631578947368421,0.2476482490265398,0.2476482490265398,0.0,0.0,0.9947368421052633,0.988647552852592,0.0,0.9964912280701754,0.7027027027027026,0.731047576502122,0.8,0.8,1.0,0.805753420327982,0.6394428912255752,0.7461958903515507,0.8740000000000001
105,104,1,0.2154737973150644,0,0.3,0.96,0.6050420168067228,1.0,0.631578947368421,0.2476482490265398,0.2476482490265398,0.0,0.0,0.9947368421052633,0.988647552852592,0.0,0.9982456140350876,0.7027027027027026,0.731047576502122,0.8,0.8,1.0,0.8051909559924977,0.6407409094511363,0.6870586839993125,0.7741666666666667
106,105,1,0.4179450614854834,1,0.5,0.96,0.2816901408450704,1.0,0.4210526315789473,0.5371512649833212,0.5371512649833212,1.0,0.7666583121486626,0.9982456140350876,0.9767956076510048,0.0168539325842696,1.0,0.787878787878788,0.8471652177659998,0.8865979381443299,0.6,1.0,0.0307133060965531,0.6063420663509721,0.655274258639574,0.6
107,106,1,0.4266954353601732,2,0.1,0.84,0.2816901408450704,1.0,0.3684210526315789,0.2862045933422199,0.2862045933422199,0.0,0.4899075010298468,0.9964912280701754,0.9596920008404282,0.0,1.0,0.6666666666666666,0.769151138716356,0.9142857142857144,0.8,0.0,0.7648326477272128,0.6659383465003186,0.7690563936114296,0.44
108,107,1,0.236847978307881,0,0.4,0.96,0.6050420168067228,1.0,0.631578947368421,0.2470798665774636,0.2470798665774636,0.3333333333333333,0.5,0.9964912280701754,0.9942913729830488,0.0056179775280898,0.9964912280701754,0.7107438016528926,0.7359274563820017,0.8,0.6,1.0,0.8600916337418033,0.6703332009547917,0.7401539621227852,0.7083333333333333
109,108,1,0.2206345711480857,0,0.4,0.98,0.2542372881355932,0.6666666666666666,0.5789473684210527,0.240084200484115,0.240084200484115,0.5,0.0,0.9964912280701754,0.9919480196480756,0.0,0.9982456140350876,0.6880000000000001,0.7014938574938576,0.7272727272727273,0.6,1.0,0.8185449133975022,0.6428791021742513,0.7856018908730656,0.8291666666666666
110,109,1,0.3878199743139151,1,0.2,0.84,0.2816901408450704,1.0,0.3684210526315789,0.3668151143592921,0.3668151143592921,0.5,0.5742256517506221,0.9982456140350876,0.9619030411749144,0.0,0.9964912280701754,0.7027027027027026,0.7812448812448813,0.8727272727272728,0.8,0.0,0.6162835229648816,0.6984225280102023,0.8008741031414259,0.7575
111,110,2,0.6800035580654791,5,0.7,0.98,0.3949579831932773,1.0,0.8421052631578947,0.7551955040695564,0.7551955040695564,0.0,0.999999999999872,0.99438202247191,1.0,0.0017543859649122,1.0,0.7107438016528926,0.7362081377602441,0.7804878048780488,0.4,0.0,0.1365676463014828,0.3275099062641735,0.2659010990414697,0.79
112,111,1,0.2845569809023019,0,0.3,0.98,0.6050420168067228,1.0,0.6842105263157895,0.3344818102123716,0.3344818102123716,0.3333333333333333,0.6049382716049383,0.9982456140350876,0.9795638916057764,0.0056179775280898,0.9929824561403509,0.7428571428571428,0.8062452591656131,0.9600000000000002,0.6,1.0,0.6631773761517,0.6682866508416327,0.6971940875928547,0.664
113,112,1,0.3199964419345208,1,0.4,0.98,0.6050420168067228,1.0,0.8421052631578947,0.2448044959304436,0.2448044959304436,1.0,0.9999999999999106,0.9982456140350876,1.0,0.0056179775280898,1.0,0.7107438016528926,0.7362081377602441,0.7804878048780488,0.6,1.0,0.8634323536985173,0.6724900937358265,0.7340989009585306,0.21
114,113,2,0.5784127259578138,4,0.3,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6981331322767632,0.6981331322767632,0.5,0.5397175068031619,0.99438202247191,0.9825978747066576,0.0,0.9887640449438202,0.7428571428571428,0.7860424235321691,0.9056603773584908,0.8,0.0,0.2765470953759345,0.3337749485492445,0.3792016003279385,0.74
115,114,1,0.485347485659271,3,0.3,0.9,0.2816901408450704,1.0,0.3157894736842105,0.4397324192615437,0.4397324192615437,0.6666666666666666,0.5540266666666667,0.9982456140350876,0.9523268365361226,0.0112359550561797,0.9894736842105264,0.7027027027027026,0.7650448345541803,0.8037383177570093,0.6,0.0,0.4622492243987812,0.7040062656185271,0.8316595960270654,0.49
116,115,1,0.4378620273375748,2,0.4,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.5420906298817527,0.5420906298817527,0.0,0.389700308854974,0.9929824561403509,0.8363805664577887,0.0,1.0,0.8727272727272728,0.9334707427404056,0.9662921348314606,0.6,1.0,5.8214526461409496e-05,0.4919146849326581,0.480854936515431,0.8
117,116,2,0.5946883079785177,5,0.6,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7259565838875466,0.7259565838875466,1.0,0.5697466827503015,0.99438202247191,0.977693446871529,0.0,1.0,0.7027027027027026,0.7831970431970432,0.9600000000000002,0.2,1.0,0.2130442534767437,0.3070940096606442,0.2667318889915064,0.445
118,117,1,0.4966109403381792,3,0.2,0.98,0.2816901408450704,1.0,0.3684210526315789,0.4104026901557562,0.4104026901557562,1.0,0.7602486114784448,0.9982456140350876,0.9822380860631512,0.0056179775280898,1.0,0.7428571428571428,0.804508763978883,0.8971962616822431,0.8,0.0,0.4601673404893366,0.6795286576832584,0.7406383597983297,0.34
119,118,1,0.4240223178142698,2,0.2,0.96,0.2816901408450704,1.0,0.4210526315789473,0.264672980668458,0.264672980668458,0.5,0.6804511278195489,0.9982456140350876,0.9879728906356032,0.0056179775280898,0.9982456140350876,0.6842105263157894,0.771583707838179,0.9320388349514562,0.8,0.0,0.7921487706614034,0.7041638258266653,0.7895534966263125,0.37
120,119,2,0.8207782191076719,6,0.8,1.0,0.7183098591549295,1.0,0.4736842105263157,0.6021445102570466,0.6021445102570466,1.0,0.750917290934108,0.99438202247191,0.9790788531731636,0.0175438596491228,1.0,0.7027027027027026,0.7621710885197123,0.7889908256880733,0.2,0.0,0.4515796591887648,0.2519969057584452,0.1500874537400916,0.0216666666666666
121,120,2,0.8685006451439262,6,0.9,1.0,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7600728746585019,0.7600728746585019,0.8333333333333334,0.5647058823529412,0.99438202247191,0.99248581505904,0.0087719298245614,1.0,0.6880000000000001,0.7042910602910604,0.7384615384615385,0.0,0.0,0.1838835241968767,0.3525353136507628,0.2004939579554696,0.0520833333333333
122,121,2,0.7756552784730247,6,0.7,1.0,0.3949579831932773,1.0,0.8421052631578947,0.7558550364863019,0.7558550364863019,0.75,0.6981132075471699,0.99438202247191,0.9948298601951991,0.0070175438596491,1.0,0.7107438016528926,0.7410861865407319,0.8,0.4,0.0,0.1687594846460466,0.3129393759492936,0.2903694685665116,0.174
123,122,2,0.4823559602811511,3,0.7,0.98,0.3949579831932773,1.0,0.4210526315789473,0.7439708529109861,0.7439708529109861,0.0,0.3934426229508196,0.9887640449438202,0.9825638288408504,0.0017543859649122,1.0,0.7027027027027026,0.7655916420622303,0.9142857142857144,0.6,1.0,0.2641113325744112,0.3243826279724452,0.3398702777662366,0.5775
124,123,2,0.8089385031582148,6,0.7,1.0,0.3949579831932773,1.0,0.6842105263157895,0.7544242599746415,0.7544242599746415,0.5,0.7218045112781954,0.99438202247191,0.9958562367864694,0.0035087719298245,1.0,0.7027027027027026,0.7434369570330954,0.8495575221238937,0.2,0.0,0.1395367524452869,0.3097583763390193,0.2270738522664049,0.27
125,124,1,0.2609089357623885,0,0.3,0.9,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.240055611115895,0.240055611115895,0.4,0.0,0.9964912280701754,0.9888389043904106,0.0,0.9964912280701754,0.6991869918699187,0.725269171610635,0.8,0.6,1.0,0.7623488727031884,0.659464534535068,0.7161615496159844,0.6965714285714286
126,125,1,0.4067514699285226,2,0.5,0.96,0.6050420168067228,1.0,0.6842105263157895,0.2452221362552811,0.2452221362552811,0.5,0.7218045112781954,0.9982456140350876,0.9954658677123764,0.0056179775280898,0.9982456140350876,0.7027027027027026,0.7453332907878363,0.8571428571428572,0.8,0.0,0.8273871293755114,0.6891972696891477,0.7545734480308719,0.4883333333333333
127,126,2,0.5115763900923902,4,0.7,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7015516898777612,0.7015516898777612,0.5,0.3379310344827585,0.9887640449438202,0.9821214653150389,0.0017543859649122,0.99438202247191,0.7428571428571428,0.7996273291925464,0.9600000000000002,0.4,1.0,0.2492126929310071,0.2961511193391154,0.2901778471755367,0.695
128,127,1,0.2609089357623885,0,0.3,0.9,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.240055611115895,0.240055611115895,1.0,0.0,0.9964912280701754,0.9888389043904106,0.0056179775280898,0.9964912280701754,0.6991869918699187,0.725269171610635,0.8,0.6,1.0,0.7623488727031884,0.659464534535068,0.7161615496159844,0.6965714285714286
129,128,2,0.5147244520943208,4,0.7,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7028239650885382,0.7028239650885382,0.5,0.3775510204081632,0.9887640449438202,0.9848166980763076,0.0105263157894736,0.99438202247191,0.7428571428571428,0.8045252883762198,0.9795918367346936,0.4,1.0,0.2704409432120007,0.2972189782043282,0.2539933660177465,0.69
130,129,2,0.7827855459692593,6,0.6,0.98,0.7457627118644068,0.6666666666666666,0.6842105263157895,0.7558296330345247,0.7558296330345247,0.5555555555555556,0.999999999999616,0.99438202247191,1.0,0.0017543859649122,1.0,0.6771653543307087,0.6907289410763242,0.7058823529411765,0.4,0.0,0.1386184878229945,0.3354032104524239,0.1834082438022433,0.2458567821067821
131,130,1,0.5292865643045086,3,0.4,1.0,0.6050420168067228,1.0,0.7894736842105263,0.2436330731244114,0.2436330731244114,1.0,0.6224489795918366,0.9982456140350876,0.991127315437884,0.0,1.0,0.7107438016528926,0.7444760170492065,0.8135593220338984,0.4,0.0,0.8646742405032971,0.6997558936721642,0.7598504799974864,0.1
132,131,1,0.1584036846376539,1,0.1,0.9,0.2816901408450704,1.0,0.3157894736842105,0.426761894408495,0.426761894408495,0.0,0.1308993766696349,0.9824561403508772,0.8735401542927781,0.0,0.9929824561403509,0.6808510638297872,0.7477576005116271,0.8037383177570093,1.0,1.0,0.4770224930620591,0.7962136181782532,0.8363417809337647,0.94
133,132,1,0.4903765227776626,2,0.5,0.98,0.2542372881355932,0.6666666666666666,0.6842105263157895,0.2441703669654753,0.2441703669654753,0.0,0.999999999999616,0.9982456140350876,1.0,0.0056179775280898,1.0,0.6771653543307087,0.6907289410763242,0.7058823529411765,0.6,0.0,0.8145022513626032,0.6524631052893965,0.8146088400153573,0.1761666666666666
134,133,1,0.3892893673786102,1,0.6,0.96,0.6050420168067228,1.0,0.8421052631578947,0.2550135700337472,0.2550135700337472,1.0,0.0,0.9982456140350876,1.0,0.0112359550561797,0.9982456140350876,0.7226890756302521,0.7632750397456279,0.8648648648648649,0.4,0.5,0.7921827500716767,0.6972862317426405,0.7498186234378312,0.5249761904761905
135,134,1,0.2464345740210159,0,0.2,0.9,0.2816901408450704,1.0,0.3157894736842105,0.3876080182649384,0.3876080182649384,0.0,0.4198399999999999,0.9947368421052633,0.9386038846203052,0.0,0.9859649122807016,0.7027027027027026,0.7492755661316526,0.7889908256880733,0.8,1.0,0.5839195670983233,0.7538172910588421,0.8436556977167378,0.54
